year,name,driverRef,statusId,position,Did not finish,Podium,Pos 4 to 10,Accident / Collision,Finished,SC,Dry,Wet,pitStop timing prop(driver),pitStop timing prop(race),Medium,Soft,Super Soft,Ultra soft,Hard,clusters
2015,Monaco Grand Prix,ricciardo,1.0,4.0,0.67,0.33,0.0,0.33,0.33,1.0,1.0,0.0,0.06426288244535917,0.06451035774247273,1.0,4.0,5.0,0.0,0.0,1.0
2015,Russian Grand Prix,ricciardo,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06426288244535917,0.0,1.0,4.0,5.0,0.0,0.0,11.0
2015,Singapore Grand Prix,ricciardo,1.0,2.0,0.33,0.33,0.33,0.33,0.67,1.0,1.0,0.0,0.06426288244535917,0.04391532537526453,1.0,4.0,5.0,0.0,0.0,6.0
2015,Spanish Grand Prix,ricciardo,1.0,10.0,0.0,0.33,0.0,0.0,1.0,0.0,1.0,0.0,0.06426288244535917,0.08456849169449991,1.0,4.0,5.0,0.0,0.0,1.0
2015,United States Grand Prix,ricciardo,1.0,3.0,0.0,0.33,0.0,0.0,1.0,0.67,1.0,0.0,0.06426288244535917,0.06187589981445249,1.0,4.0,5.0,0.0,0.0,9.0
2016,Abu Dhabi Grand Prix,raikkonen,1.0,4.0,0.33,0.33,0.0,0.33,0.67,0.0,1.0,0.0,0.049454085693503486,0.06989164110803796,0.0,4.0,2.0,7.0,0.0,2.0
2016,Australian Grand Prix,raikkonen,0.0,4.0,0.33,0.33,0.33,0.0,0.67,0.67,1.0,0.0,0.049454085693503486,0.0474107802193351,2.0,5.0,6.0,0.0,0.0,20.0
2016,Austrian Grand Prix,raikkonen,1.0,6.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.049454085693503486,0.06551006298518551,0.0,1.0,3.0,9.0,0.0,8.0
2016,Azerbaijan Grand Prix,raikkonen,1.0,5.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.049454085693503486,0.06912697655942288,1.0,5.0,7.0,0.0,0.0,14.0
2016,Bahrain Grand Prix,raikkonen,1.0,4.0,0.0,0.67,0.0,0.0,1.0,0.33,1.0,0.0,0.049454085693503486,0.07517750826825534,3.0,4.0,6.0,0.0,0.0,15.0
2016,Belgian Grand Prix,raikkonen,1.0,3.0,0.33,0.0,0.33,0.0,0.67,0.33,1.0,0.0,0.049454085693503486,0.07239938139982696,1.0,5.0,7.0,0.0,0.0,9.0
2016,Brazilian Grand Prix,raikkonen,0.0,3.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.049454085693503486,0.07589571179352851,4.0,7.0,0.0,0.0,2.0,3.0
2016,British Grand Prix,raikkonen,1.0,5.0,0.33,0.0,0.67,0.33,0.67,1.0,0.67,0.0,0.049454085693503486,0.005016346097587743,3.0,8.0,0.0,0.0,2.0,2.0
2016,Canadian Grand Prix,raikkonen,1.0,6.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.049454085693503486,0.07120670309442031,0.0,3.0,3.0,7.0,0.0,4.0
2016,Chinese Grand Prix,raikkonen,1.0,3.0,0.0,0.33,0.33,0.0,1.0,0.33,1.0,0.0,0.049454085693503486,0.07169589161271918,3.0,4.0,6.0,0.0,0.0,8.0
2016,Hungarian Grand Prix,raikkonen,1.0,14.0,0.33,0.33,0.33,0.0,0.67,0.67,0.67,0.0,0.049454085693503486,0.051186325432575244,1.0,3.0,9.0,0.0,0.0,18.0
2016,Italian Grand Prix,raikkonen,1.0,4.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.049454085693503486,0.07186830200345722,2.0,5.0,7.0,0.0,0.0,13.0
2016,Japanese Grand Prix,raikkonen,1.0,3.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.33,0.049454085693503486,0.0698026662678378,2.0,9.0,0.0,2.0,0.0,7.0
2016,Malaysian Grand Prix,raikkonen,1.0,6.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.049454085693503486,0.07053454491446472,3.0,7.0,0.0,0.0,3.0,11.0
2016,Mexican Grand Prix,raikkonen,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.049454085693503486,0.06798854890344568,2.0,5.0,6.0,0.0,0.0,5.0
2016,Monaco Grand Prix,raikkonen,0.0,6.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.049454085693503486,0.07892674185559972,0.0,2.0,2.0,9.0,0.0,17.0
2016,Russian Grand Prix,raikkonen,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.049454085693503486,0.005083509984742719,1.0,6.0,6.0,0.0,0.0,14.0
2016,Singapore Grand Prix,raikkonen,1.0,5.0,0.0,0.67,0.33,0.0,1.0,1.0,1.0,0.0,0.049454085693503486,0.01936050978082762,0.0,1.0,3.0,9.0,0.0,4.0
2016,Spanish Grand Prix,raikkonen,1.0,5.0,0.0,0.33,0.67,0.0,1.0,0.0,1.0,0.0,0.049454085693503486,0.07485571015943807,4.0,8.0,0.0,0.0,1.0,1.0
2016,United States Grand Prix,raikkonen,0.0,5.0,0.5,0.0,0.0,0.0,0.5,1.0,0.67,0.0,0.049454085693503486,0.0704381266537809,1.0,5.0,7.0,0.0,0.0,17.0
2017,Abu Dhabi Grand Prix,raikkonen,1.0,5.0,0.0,0.33,0.33,0.0,1.0,0.0,1.0,0.0,0.05507723025496641,0.06339708428211945,0.0,1.0,2.0,10.0,0.0,2.0
2017,Australian Grand Prix,raikkonen,1.0,4.0,0.67,0.0,0.33,0.0,0.33,1.0,1.0,0.0,0.05507723025496641,0.030761234936267746,0.0,2.0,5.0,6.0,0.0,20.0
2017,Austrian Grand Prix,raikkonen,1.0,4.0,0.33,0.33,0.0,0.33,0.67,0.67,1.0,0.0,0.05507723025496641,0.0641229103336362,0.0,2.0,4.0,7.0,0.0,8.0
2017,Azerbaijan Grand Prix,raikkonen,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05507723025496641,0.06661850759215844,1.0,4.0,8.0,0.0,0.0,14.0
2017,Bahrain Grand Prix,raikkonen,1.0,5.0,0.0,0.67,0.0,0.0,1.0,0.33,1.0,0.0,0.05507723025496641,0.060250890830706644,3.0,4.0,6.0,0.0,0.0,15.0
2017,Belgian Grand Prix,raikkonen,1.0,4.0,0.0,0.0,0.67,0.0,1.0,0.67,1.0,0.0,0.05507723025496641,0.05151241180495575,0.0,3.0,3.0,7.0,0.0,9.0
2017,Brazilian Grand Prix,raikkonen,1.0,3.0,0.33,0.0,0.33,0.33,0.67,0.33,0.67,0.33,0.05507723025496641,0.03230097925944206,1.0,3.0,9.0,0.0,0.0,3.0
2017,British Grand Prix,raikkonen,1.0,2.0,0.33,0.0,0.67,0.33,0.67,1.0,0.33,0.0,0.05507723025496641,0.030334234446451072,1.0,3.0,9.0,0.0,0.0,2.0
2017,Canadian Grand Prix,raikkonen,1.0,4.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.05507723025496641,0.06370503314675431,0.0,1.0,3.0,9.0,0.0,4.0
2017,Chinese Grand Prix,raikkonen,1.0,4.0,0.0,0.0,0.67,0.0,1.0,0.67,1.0,0.0,0.05507723025496641,0.0764734695098468,3.0,4.0,6.0,0.0,0.0,8.0
2017,Hungarian Grand Prix,raikkonen,1.0,2.0,0.33,0.0,0.67,0.0,0.67,0.67,0.67,0.0,0.05507723025496641,0.07106364999420446,1.0,3.0,9.0,0.0,0.0,18.0
2017,Italian Grand Prix,raikkonen,1.0,7.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.05507723025496641,0.06957415861834307,1.0,2.0,10.0,0.0,0.0,13.0
2017,Japanese Grand Prix,raikkonen,1.0,6.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.33,0.05507723025496641,0.07779963880694118,2.0,4.0,7.0,0.0,0.0,7.0
2017,Malaysian Grand Prix,raikkonen,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.05507723025496641,0.06621050151992731,1.0,3.0,9.0,0.0,0.0,11.0
2017,Mexican Grand Prix,raikkonen,1.0,5.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.05507723025496641,0.06451192198828179,0.0,2.0,4.0,7.0,0.0,5.0
2017,Monaco Grand Prix,raikkonen,1.0,1.0,0.33,0.0,0.33,0.33,0.67,1.0,0.67,0.0,0.05507723025496641,0.0629605118023384,0.0,1.0,2.0,10.0,0.0,17.0
2017,Russian Grand Prix,raikkonen,1.0,2.0,0.0,0.33,0.67,0.0,1.0,0.67,1.0,0.0,0.05507723025496641,0.0037445923865289197,0.0,1.0,6.0,6.0,0.0,14.0
2017,Singapore Grand Prix,raikkonen,0.0,4.0,0.0,0.33,0.33,0.0,1.0,1.0,1.0,0.0,0.05507723025496641,0.03881606449128239,0.0,1.0,2.0,10.0,0.0,4.0
2017,Spanish Grand Prix,raikkonen,0.0,4.0,0.0,0.33,0.67,0.0,1.0,0.33,1.0,0.0,0.05507723025496641,0.06467270150721452,1.0,4.0,8.0,0.0,0.0,21.0
2017,United States Grand Prix,raikkonen,1.0,5.0,0.67,0.0,0.0,0.0,0.33,0.67,0.67,0.0,0.05507723025496641,0.06994686797758061,0.0,1.0,5.0,7.0,0.0,17.0
2015,Abu Dhabi Grand Prix,raikkonen,1.0,3.0,0.33,0.33,0.0,0.33,0.67,0.33,1.0,0.0,0.05909336102451067,0.0679736641809073,1.0,4.0,5.0,0.0,0.0,7.0
2015,Australian Grand Prix,raikkonen,0.0,5.0,0.0,0.33,0.67,0.0,1.0,0.67,1.0,0.0,0.05909336102451067,0.06951697336869304,1.0,4.0,5.0,0.0,0.0,14.0
2015,Austrian Grand Prix,raikkonen,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05909336102451067,0.07940014952966216,1.0,4.0,5.0,0.0,0.0,21.0
2015,Bahrain Grand Prix,raikkonen,1.0,4.0,0.0,0.67,0.0,0.0,1.0,0.33,1.0,0.0,0.05909336102451067,0.08539986718208016,1.0,4.0,5.0,0.0,0.0,4.0
2015,Belgian Grand Prix,raikkonen,1.0,14.0,0.33,0.33,0.0,0.0,0.67,0.33,1.0,0.0,0.05909336102451067,0.07915638046572526,1.0,4.0,5.0,0.0,0.0,13.0
2015,Brazilian Grand Prix,raikkonen,1.0,5.0,0.0,0.0,0.5,0.0,1.0,0.33,0.67,0.0,0.05909336102451067,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,3.0
2015,British Grand Prix,raikkonen,1.0,5.0,0.33,0.0,0.67,0.33,0.67,0.67,1.0,0.0,0.05909336102451067,0.043597094717505856,1.0,4.0,5.0,0.0,0.0,6.0
2015,Canadian Grand Prix,raikkonen,1.0,3.0,0.0,0.0,0.67,0.0,1.0,0.33,1.0,0.0,0.05909336102451067,0.0691633650306118,1.0,4.0,5.0,0.0,0.0,9.0
2015,Chinese Grand Prix,raikkonen,1.0,6.0,0.0,0.33,0.33,0.0,1.0,0.0,1.0,0.0,0.05909336102451067,0.08271251119872047,1.0,4.0,5.0,0.0,0.0,13.0
2015,Hungarian Grand Prix,raikkonen,0.0,5.0,0.0,0.67,0.33,0.0,1.0,0.33,0.67,0.0,0.05909336102451067,0.07692607041910422,1.0,4.0,5.0,0.0,0.0,14.0
2015,Italian Grand Prix,raikkonen,1.0,2.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.05909336102451067,0.08929932987934863,1.0,4.0,5.0,0.0,0.0,6.0
2015,Japanese Grand Prix,raikkonen,1.0,6.0,0.0,0.0,0.67,0.0,1.0,0.67,0.67,0.33,0.05909336102451067,0.08831650422695894,1.0,4.0,5.0,0.0,0.0,5.0
2015,Malaysian Grand Prix,raikkonen,1.0,11.0,0.0,0.0,0.67,0.0,1.0,0.33,0.33,0.0,0.05909336102451067,0.0768821010164176,1.0,4.0,5.0,0.0,0.0,3.0
2015,Mexican Grand Prix,raikkonen,0.0,15.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.05909336102451067,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,7.0
2015,Monaco Grand Prix,raikkonen,1.0,6.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.05909336102451067,0.06451035774247273,1.0,4.0,5.0,0.0,0.0,2.0
2015,Russian Grand Prix,raikkonen,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05909336102451067,0.0,1.0,4.0,5.0,0.0,0.0,1.0
2015,Singapore Grand Prix,raikkonen,1.0,3.0,0.0,0.33,0.67,0.0,1.0,1.0,1.0,0.0,0.05909336102451067,0.04391532537526453,1.0,4.0,5.0,0.0,0.0,6.0
2015,Spanish Grand Prix,raikkonen,1.0,7.0,0.0,0.67,0.33,0.0,1.0,0.0,1.0,0.0,0.05909336102451067,0.08456849169449991,1.0,4.0,5.0,0.0,0.0,2.0
2015,United States Grand Prix,raikkonen,0.0,8.0,0.0,0.0,0.5,0.0,1.0,0.67,1.0,0.0,0.05909336102451067,0.06187589981445249,1.0,4.0,5.0,0.0,0.0,7.0
2016,Abu Dhabi Grand Prix,hulkenberg,1.0,7.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.04906823954796627,0.06989164110803796,0.0,3.0,2.0,8.0,0.0,2.0
2016,Australian Grand Prix,hulkenberg,1.0,10.0,0.33,0.0,0.67,0.0,0.67,0.67,1.0,0.0,0.04906823954796627,0.0474107802193351,2.0,5.0,6.0,0.0,0.0,6.0
2016,Austrian Grand Prix,hulkenberg,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.04906823954796627,0.06551006298518551,0.0,3.0,3.0,7.0,0.0,4.0
2016,Azerbaijan Grand Prix,hulkenberg,1.0,12.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.04906823954796627,0.06912697655942288,2.0,4.0,7.0,0.0,0.0,18.0
2016,Bahrain Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.04906823954796627,0.07517750826825534,2.0,5.0,6.0,0.0,0.0,7.0
2016,Belgian Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.0,0.0,0.67,0.33,1.0,0.0,0.04906823954796627,0.07239938139982696,3.0,4.0,6.0,0.0,0.0,9.0
2016,Brazilian Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04906823954796627,0.07589571179352851,3.0,8.0,0.0,0.0,2.0,3.0
2016,British Grand Prix,hulkenberg,1.0,9.0,0.0,0.0,0.67,0.0,1.0,1.0,0.67,0.0,0.04906823954796627,0.005016346097587743,4.0,6.0,0.0,0.0,3.0,2.0
2016,Canadian Grand Prix,hulkenberg,1.0,9.0,0.33,0.0,0.67,0.33,0.67,0.33,1.0,0.0,0.04906823954796627,0.07120670309442031,0.0,4.0,3.0,6.0,0.0,1.0
2016,Chinese Grand Prix,hulkenberg,1.0,10.0,0.33,0.0,0.33,0.0,0.67,0.33,1.0,0.0,0.04906823954796627,0.07169589161271918,2.0,5.0,6.0,0.0,0.0,9.0
2016,Hungarian Grand Prix,hulkenberg,1.0,9.0,0.67,0.0,0.0,0.33,0.33,0.67,0.67,0.0,0.04906823954796627,0.051186325432575244,2.0,4.0,7.0,0.0,0.0,10.0
2016,Italian Grand Prix,hulkenberg,1.0,9.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.04906823954796627,0.07186830200345722,3.0,4.0,8.0,0.0,0.0,10.0
2016,Japanese Grand Prix,hulkenberg,1.0,9.0,0.0,0.0,1.0,0.0,1.0,0.33,0.67,0.33,0.04906823954796627,0.0698026662678378,2.0,7.0,0.0,4.0,0.0,2.0
2016,Malaysian Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,0.67,0.0,1.0,0.33,0.67,0.0,0.04906823954796627,0.07053454491446472,3.0,7.0,0.0,0.0,3.0,9.0
2016,Mexican Grand Prix,hulkenberg,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04906823954796627,0.06798854890344568,3.0,3.0,7.0,0.0,0.0,1.0
2016,Monaco Grand Prix,hulkenberg,1.0,5.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.04906823954796627,0.07892674185559972,0.0,3.0,3.0,7.0,0.0,3.0
2016,Russian Grand Prix,hulkenberg,0.0,13.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.04906823954796627,0.005083509984742719,1.0,4.0,8.0,0.0,0.0,20.0
2016,Singapore Grand Prix,hulkenberg,0.0,8.0,0.33,0.0,0.67,0.33,0.67,1.0,1.0,0.0,0.04906823954796627,0.01936050978082762,0.0,4.0,3.0,6.0,0.0,17.0
2016,Spanish Grand Prix,hulkenberg,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04906823954796627,0.07485571015943807,5.0,6.0,0.0,0.0,2.0,3.0
2016,United States Grand Prix,hulkenberg,0.0,7.0,0.67,0.0,0.33,0.33,0.33,1.0,0.67,0.0,0.04906823954796627,0.0704381266537809,3.0,3.0,7.0,0.0,0.0,20.0
2017,Abu Dhabi Grand Prix,hulkenberg,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.052870587443493475,0.06339708428211945,0.0,1.0,4.0,8.0,0.0,2.0
2017,Australian Grand Prix,hulkenberg,1.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.052870587443493475,0.030761234936267746,0.0,2.0,5.0,6.0,0.0,6.0
2017,Austrian Grand Prix,hulkenberg,1.0,11.0,0.0,0.0,0.67,0.0,0.67,0.67,1.0,0.0,0.052870587443493475,0.0641229103336362,0.0,2.0,3.0,8.0,0.0,4.0
2017,Azerbaijan Grand Prix,hulkenberg,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.052870587443493475,0.06661850759215844,1.0,4.0,8.0,0.0,0.0,18.0
2017,Bahrain Grand Prix,hulkenberg,1.0,7.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.052870587443493475,0.060250890830706644,2.0,5.0,6.0,0.0,0.0,7.0
2017,Belgian Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.052870587443493475,0.05151241180495575,0.0,2.0,3.0,8.0,0.0,9.0
2017,Brazilian Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.33,0.67,0.33,0.052870587443493475,0.03230097925944206,1.0,2.0,10.0,0.0,0.0,3.0
2017,British Grand Prix,hulkenberg,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33,0.0,0.052870587443493475,0.030334234446451072,1.0,4.0,8.0,0.0,0.0,2.0
2017,Canadian Grand Prix,hulkenberg,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.67,1.0,0.0,0.052870587443493475,0.06370503314675431,0.0,2.0,4.0,7.0,0.0,1.0
2017,Chinese Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.33,0.0,0.67,0.67,1.0,0.0,0.052870587443493475,0.0764734695098468,2.0,5.0,6.0,0.0,0.0,9.0
2017,Hungarian Grand Prix,hulkenberg,0.0,7.0,0.67,0.0,0.0,0.33,0.33,0.67,0.67,0.0,0.052870587443493475,0.07106364999420446,1.0,2.0,10.0,0.0,0.0,10.0
2017,Italian Grand Prix,hulkenberg,1.0,12.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.052870587443493475,0.06957415861834307,1.0,2.0,10.0,0.0,0.0,10.0
2017,Japanese Grand Prix,hulkenberg,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.33,0.67,0.33,0.052870587443493475,0.07779963880694118,1.0,3.0,9.0,0.0,0.0,2.0
2017,Malaysian Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,0.67,0.0,1.0,0.67,1.0,0.0,0.052870587443493475,0.06621050151992731,1.0,3.0,9.0,0.0,0.0,9.0
2017,Mexican Grand Prix,hulkenberg,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.052870587443493475,0.06451192198828179,0.0,1.0,2.0,10.0,0.0,1.0
2017,Monaco Grand Prix,hulkenberg,0.0,12.0,0.0,0.0,0.67,0.0,1.0,1.0,0.67,0.0,0.052870587443493475,0.0629605118023384,0.0,1.0,1.0,11.0,0.0,3.0
2017,Russian Grand Prix,hulkenberg,1.0,8.0,0.67,0.0,0.0,0.67,0.33,0.67,1.0,0.0,0.052870587443493475,0.0037445923865289197,0.0,1.0,4.0,8.0,0.0,20.0
2017,Singapore Grand Prix,hulkenberg,0.0,7.0,0.67,0.0,0.33,0.67,0.33,1.0,1.0,0.0,0.052870587443493475,0.03881606449128239,0.0,1.0,2.0,10.0,0.0,17.0
2017,Spanish Grand Prix,hulkenberg,1.0,13.0,0.33,0.0,0.0,0.0,0.67,0.33,1.0,0.0,0.052870587443493475,0.06467270150721452,2.0,5.0,6.0,0.0,0.0,3.0
2017,United States Grand Prix,hulkenberg,0.0,15.0,1.0,0.0,0.0,0.67,0.0,0.67,0.67,0.0,0.052870587443493475,0.06994686797758061,0.0,2.0,3.0,8.0,0.0,20.0
2015,Abu Dhabi Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.33,0.33,0.67,0.33,1.0,0.0,0.05936661148871637,0.0679736641809073,1.0,4.0,5.0,0.0,0.0,7.0
2015,Australian Grand Prix,hulkenberg,1.0,14.0,0.67,0.0,0.33,0.33,0.33,0.67,1.0,0.0,0.05936661148871637,0.06951697336869304,1.0,4.0,5.0,0.0,0.0,4.0
2015,Austrian Grand Prix,hulkenberg,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05936661148871637,0.07940014952966216,1.0,4.0,5.0,0.0,0.0,2.0
2015,Bahrain Grand Prix,hulkenberg,1.0,8.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.05936661148871637,0.08539986718208016,1.0,4.0,5.0,0.0,0.0,8.0
2015,Belgian Grand Prix,hulkenberg,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.05936661148871637,0.07915638046572526,1.0,4.0,5.0,0.0,0.0,21.0
2015,Brazilian Grand Prix,hulkenberg,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.33,0.67,0.0,0.05936661148871637,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,3.0
2015,British Grand Prix,hulkenberg,1.0,9.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.05936661148871637,0.043597094717505856,1.0,4.0,5.0,0.0,0.0,6.0
2015,Canadian Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.33,0.33,0.67,0.33,1.0,0.0,0.05936661148871637,0.0691633650306118,1.0,4.0,5.0,0.0,0.0,2.0
2015,Chinese Grand Prix,hulkenberg,0.0,16.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.05936661148871637,0.08271251119872047,1.0,4.0,5.0,0.0,0.0,7.0
2015,Hungarian Grand Prix,hulkenberg,0.0,11.0,0.33,0.0,0.0,0.33,0.67,0.33,0.67,0.0,0.05936661148871637,0.07692607041910422,1.0,4.0,5.0,0.0,0.0,14.0
2015,Italian Grand Prix,hulkenberg,1.0,9.0,0.0,0.0,0.33,0.0,0.67,0.0,1.0,0.0,0.05936661148871637,0.08929932987934863,1.0,4.0,5.0,0.0,0.0,6.0
2015,Japanese Grand Prix,hulkenberg,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.67,0.67,0.33,0.05936661148871637,0.08831650422695894,1.0,4.0,5.0,0.0,0.0,5.0
2015,Malaysian Grand Prix,hulkenberg,1.0,13.0,0.0,0.0,1.0,0.0,1.0,0.33,0.33,0.0,0.05936661148871637,0.0768821010164176,1.0,4.0,5.0,0.0,0.0,1.0
2015,Mexican Grand Prix,hulkenberg,1.0,10.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.05936661148871637,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,5.0
2015,Monaco Grand Prix,hulkenberg,1.0,13.0,0.0,0.0,0.67,0.0,1.0,1.0,1.0,0.0,0.05936661148871637,0.06451035774247273,1.0,4.0,5.0,0.0,0.0,6.0
2015,Russian Grand Prix,hulkenberg,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05936661148871637,0.0,1.0,4.0,5.0,0.0,0.0,21.0
2015,Singapore Grand Prix,hulkenberg,0.0,11.0,0.0,0.0,0.67,0.0,1.0,1.0,1.0,0.0,0.05936661148871637,0.04391532537526453,1.0,4.0,5.0,0.0,0.0,11.0
2015,Spanish Grand Prix,hulkenberg,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05936661148871637,0.08456849169449991,1.0,4.0,5.0,0.0,0.0,3.0
2015,United States Grand Prix,hulkenberg,0.0,7.0,0.33,0.0,0.67,0.0,0.67,0.67,1.0,0.0,0.05936661148871637,0.06187589981445249,1.0,4.0,5.0,0.0,0.0,7.0
2016,Abu Dhabi Grand Prix,perez,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05846010517033835,0.06989164110803796,0.0,3.0,3.0,7.0,0.0,2.0
2016,Australian Grand Prix,perez,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.05846010517033835,0.0474107802193351,2.0,5.0,6.0,0.0,0.0,6.0
2016,Austrian Grand Prix,perez,0.0,16.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.05846010517033835,0.06551006298518551,0.0,3.0,3.0,7.0,0.0,4.0
2016,Azerbaijan Grand Prix,perez,1.0,2.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.05846010517033835,0.06912697655942288,2.0,4.0,7.0,0.0,0.0,14.0
2016,Bahrain Grand Prix,perez,1.0,18.0,0.0,0.33,0.67,0.0,1.0,0.33,1.0,0.0,0.05846010517033835,0.07517750826825534,2.0,5.0,6.0,0.0,0.0,13.0
2016,Belgian Grand Prix,perez,1.0,6.0,0.0,0.0,0.67,0.0,1.0,0.33,1.0,0.0,0.05846010517033835,0.07239938139982696,3.0,4.0,6.0,0.0,0.0,9.0
2016,Brazilian Grand Prix,perez,1.0,9.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.05846010517033835,0.07589571179352851,3.0,8.0,0.0,0.0,2.0,3.0
2016,British Grand Prix,perez,1.0,11.0,0.0,0.0,0.33,0.0,0.67,1.0,0.67,0.0,0.05846010517033835,0.005016346097587743,4.0,6.0,0.0,0.0,3.0,2.0
2016,Canadian Grand Prix,perez,1.0,11.0,0.0,0.0,0.0,0.33,0.67,0.33,1.0,0.0,0.05846010517033835,0.07120670309442031,0.0,4.0,3.0,6.0,0.0,13.0
2016,Chinese Grand Prix,perez,1.0,7.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.05846010517033835,0.07169589161271918,2.0,5.0,6.0,0.0,0.0,9.0
2016,Hungarian Grand Prix,perez,1.0,13.0,0.67,0.0,0.33,0.33,0.33,0.67,0.67,0.0,0.05846010517033835,0.051186325432575244,2.0,4.0,7.0,0.0,0.0,11.0
2016,Italian Grand Prix,perez,1.0,8.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.05846010517033835,0.07186830200345722,3.0,4.0,7.0,0.0,0.0,10.0
